planet_name,host_star_name,radius_earth,pl_radj,mass_earth,pl_massj,orbital_period,semimajor_axis,eq_temp_k,density,star_temp_k,star_luminosity,star_metallicity,star_spectype,habitability_score,stellar_compatibility,orbital_stability,star_A,star_B,star_F,star_G,star_K,star_M,star_Unknown,radius_earth_scaled,mass_earth_scaled,orbital_period_scaled,semimajor_axis_scaled,eq_temp_k_scaled,density_scaled,star_temp_k_scaled,star_luminosity_scaled,star_metallicity_scaled,habitable_binary
Kepler-175 c,Kepler-175,2.76,0.24623113,196.050555,,34.0350605,0.2109,583.0,1.33,6063.0,-0.02687,-0.02,G0 V,0.6695474011446065,1.0,2.1014469199918495,False,False,False,True,False,False,False,0.2741935483870966,0.0,0.7513948924850749,0.5353862304260344,-0.6458923512747875,0.0,0.5315832649712879,0.0,0.0,0
Kepler-1750 b,Kepler-1750,4.83,0.43090448,196.050555,,205.912082,0.6469,297.0,1.33,5717.0,-0.02687,-0.3,G0 V,0.7310980927398252,1.0,4.899364948602302,False,False,False,True,False,False,False,1.943548387096774,0.0,6.379292044577835,2.7149230788457452,-1.4560906515580736,0.0,0.15313098167897182,0.0,-1.3333333333333333,0
Kepler-1751 b,Kepler-1751,1.56,0.13917412,196.050555,,7.01734994,0.0712,984.0,1.33,6052.0,-0.02687,-0.26,G0 V,0.6100572359899812,1.0,0.4052219557010136,False,False,False,True,False,False,False,-0.693548387096774,0.0,-0.13326609936653513,-0.162965369858905,0.49008498583569404,0.0,0.5195515449822259,0.0,-1.142857142857143,0
Kepler-1752 b,Kepler-1752,5.26,0.46926658,196.050555,,56.3592236,0.2698,419.0,1.33,5446.0,-0.02687,-0.2,G0 V,0.6473758675856122,1.0,2.7853641754611917,False,False,False,True,False,False,False,2.2903225806451606,0.0,1.4823715689301242,0.8298236624717246,-1.1104815864022664,0.0,-0.1432868471424665,0.0,-0.8571428571428573,0
Kepler-1753 b,Kepler-1753,2.27,0.20251618,196.050555,,16.00454026,0.1179,586.0,1.33,5178.0,-0.02687,0.02,G0 V,0.695448302538018,1.0,1.0601954884635914,False,False,False,True,False,False,False,-0.12096774193548378,0.0,0.16100815769140217,0.07048502193283927,-0.6373937677053825,0.0,-0.4364232977850697,0.0,0.1904761904761905,0
Kepler-1754 b,Kepler-1754,2.2,0.19627119,196.050555,,8.19593235,0.0718,672.0,1.33,4723.0,-0.02687,0.08,G0 V,0.6654826294103444,1.0,0.4627699936802347,False,False,False,True,False,False,False,-0.17741935483870944,0.0,-0.09467489892066505,-0.15996600722346502,-0.3937677053824363,0.0,-0.9340989882417282,0.0,0.4761904761904762,0
Kepler-1755 b,Kepler-1755,5.8,0.51744223,196.050555,,24.811944,0.17,645.0,1.33,6106.0,-0.02687,-0.02,G0 V,0.5450895521240414,1.0,1.6521200280159891,False,False,False,True,False,False,False,2.7258064516129026,0.0,0.44939552904038227,0.3309296774435433,-0.4702549575070821,0.0,0.5786163522012578,0.0,0.0,0
Kepler-1756 b,Kepler-1756,1.34,0.119547,196.050555,,2.355746434,0.0313,1083.0,1.33,4962.0,-0.02687,-0.08,G0 V,0.6012817462716268,1.0,0.07114309725230836,False,False,False,True,False,False,False,-0.8709677419354837,0.0,-0.28590445012829196,-0.36242298511566295,0.7705382436260623,0.0,-0.6726825266611977,0.0,-0.2857142857142857,0
Kepler-1757 b,Kepler-1757,2.56,0.2283883,196.050555,,19.65644811,0.1331,550.0,1.33,5284.0,-0.02687,-0.24,G0 V,0.694257816384658,1.0,1.2854440047859268,False,False,False,True,False,False,False,0.11290322580645169,0.0,0.28058529260655546,0.14646887536398512,-0.7393767705382436,0.0,-0.32048126879956246,0.0,-1.0476190476190477,0
Kepler-1758 b,Kepler-1758,1.37,0.12222342,196.050555,,9.97726191,0.089,793.0,1.33,5806.0,-0.02687,-0.2,G0 V,0.6803298909359309,1.0,0.635505519969798,False,False,False,True,False,False,False,-0.8467741935483868,0.0,-0.0363475002365853,-0.0739842783408526,-0.05099150141643059,0.0,0.2504785343177468,0.0,-0.8571428571428573,0
Kepler-1759 b,Kepler-1759,0.94,0.08386133,196.050555,,3.720226,0.042,908.0,1.33,4969.0,-0.02687,-0.02,G0 V,0.670426761156992,1.0,0.14518157049305003,False,False,False,True,False,False,False,-1.193548387096774,0.0,-0.2412262808386283,-0.3089343514503168,0.2747875354107649,0.0,-0.6650259775772491,0.0,0.0,0
Kepler-176 b,Kepler-176,1.4,0.12489985,196.050555,,5.433043,0.055,861.0,1.33,5166.0,-0.02687,-0.02,G0 V,0.6561273755354473,1.0,0.26145413119105315,False,False,False,True,False,False,False,-0.8225806451612901,0.0,-0.18514223986427347,-0.24394816101578415,0.141643059490085,0.0,-0.4495488105004102,0.0,0.0,0
Kepler-176 c,Kepler-176,2.4,0.21411403,196.050555,,12.760082,0.098,645.0,1.33,5166.0,-0.02687,-0.02,G0 V,0.6641427049300452,1.0,0.8111470975847533,False,False,False,True,False,False,False,-0.016129032258064526,0.0,0.0547724477507466,-0.02899383880925303,-0.4702549575070821,0.0,-0.4495488105004102,0.0,0.0,0
Kepler-176 d,Kepler-176,2.9,0.25872112,196.050555,,25.75260028,0.1604,539.0,1.33,5229.0,-0.02687,0.07,G0 V,0.6812409043208587,1.0,1.6352454320479142,False,False,False,True,False,False,False,0.3870967741935483,0.0,0.4801961372491425,0.28293987527650366,-0.7705382436260623,0.0,-0.3806398687448728,0.0,0.42857142857142866,0
Kepler-176 e,Kepler-176,1.54,0.13738983,196.050555,,51.16579,0.2534,429.0,1.33,5229.0,-0.02687,0.07,G0 V,0.8308817498380644,1.0,2.636583643002341,False,False,False,True,False,False,False,-0.7096774193548385,0.0,1.3123191098408047,0.7478410837696989,-1.0821529745042493,0.0,-0.3806398687448728,0.0,0.42857142857142866,0
Kepler-1760 b,Kepler-1760,1.83,0.16326195,196.050555,,38.326218,0.2209,473.0,1.33,5448.0,-0.02687,0.21,G0 V,0.7804042968063156,1.0,2.2477340622242337,False,False,False,True,False,False,False,-0.475806451612903,0.0,0.8919034541454331,0.5853756076833673,-0.9575070821529745,0.0,-0.14109926168990977,0.0,1.0952380952380951,0
Kepler-1761 b,Kepler-1761,0.92,0.08207704,196.050555,,4.04355143,0.0391,582.0,1.33,3767.0,-0.02687,-0.2,G0 V,0.7923470728460148,1.0,0.14678320155571786,False,False,False,True,False,False,False,-1.2096774193548385,0.0,-0.2306393958041086,-0.32343127085494333,-0.6487252124645893,0.0,-1.97976483456385,0.0,-0.8571428571428573,0
Kepler-1762 b,Kepler-1762,2.74,0.24444685,196.050555,,29.5391328,0.2048,735.0,1.33,6616.0,-0.02687,0.07,G0 V,0.6152727865762095,1.0,1.9529729199297479,False,False,False,True,False,False,False,0.2580645161290324,0.0,0.604181387864011,0.5048927102990615,-0.21529745042492918,0.0,1.1364506426032266,0.0,0.42857142857142866,0
Kepler-1763 b,Kepler-1763,0.97,0.08653775,196.050555,,1.480283464,0.0257,1822.0,1.33,5897.0,-0.02687,0.02,G0 V,0.4970905804593368,1.0,0.037337484283507555,False,False,False,True,False,False,False,-1.1693548387096773,0.0,-0.31457038529883874,-0.39041703637976927,2.8640226628895182,0.0,0.3500136724090785,0.0,0.1904761904761905,0
Kepler-1764 b,Kepler-1764,3.6,0.32117104,196.050555,,70.4654,0.354,506.0,1.33,6450.0,-0.02687,-0.02,G0 V,0.6642470381230232,1.0,3.255969338674815,False,False,False,True,False,False,False,0.9516129032258064,0.0,1.944260594558126,1.250734218978467,-0.8640226628895185,0.0,0.9548810500410172,0.0,0.0,0
Kepler-1765 b,Kepler-1765,2.82,0.25158398,196.050555,,10.41890782,0.0917,855.0,1.33,5692.0,-0.02687,0.04,G0 V,0.5763373770879677,1.0,0.6706018575279996,False,False,False,True,False,False,False,0.3225806451612902,0.0,-0.021886359722101716,-0.060487146481372704,0.12464589235127478,0.0,0.12578616352201258,0.0,0.2857142857142857,0
Kepler-1766 b,Kepler-1766,1.88,0.16772265,196.050555,,105.0129,0.43,404.0,1.33,5853.0,-0.02687,-0.02,G0 V,0.8170261517441151,1.0,3.83201714874227,False,False,False,True,False,False,False,-0.4354838709677419,0.0,3.075475082481543,1.6306534861341964,-1.1529745042492918,0.0,0.3018867924528302,0.0,0.0,0
Kepler-1767 b,Kepler-1767,2.6,0.23195686,196.050555,,59.6626,0.286,393.0,1.33,5419.0,-0.02687,-0.02,G0 V,0.7732851315576785,1.0,2.8938935269588626,False,False,False,True,False,False,False,0.14516129032258074,0.0,1.5905364793503947,0.9108064536286037,-1.1841359773371105,0.0,-0.1728192507519825,0.0,0.0,0
Kepler-1768 b,Kepler-1768,2.54,0.22660401,196.050555,,15.13591895,0.1274,933.0,1.33,6047.0,-0.02687,0.14,G0 V,0.568539662693739,1.0,1.0744275391220512,False,False,False,True,False,False,False,0.09677419354838716,0.0,0.13256624408286274,0.1179749303273055,0.34560906515580736,0.0,0.5140825813508341,0.0,0.761904761904762,0
Kepler-1769 b,Kepler-1769,3.35,0.2988675,196.050555,,89.1934705,0.3961,468.0,1.33,6277.0,-0.02687,-0.18,G0 V,0.6928528034566217,1.0,3.592631010066224,False,False,False,True,False,False,False,0.75,0.0,2.557487736332528,1.4611894972318382,-0.9716713881019831,0.0,0.7656549083948592,0.0,-0.761904761904762,0
Kepler-177 b,Kepler-177,3.62,0.32295532,196.050555,,36.8568008,0.2222,601.0,1.33,6220.0,-0.02687,-0.1,G0 V,0.6245024870117303,1.0,2.2180703572831835,False,False,False,True,False,False,False,0.967741935483871,0.0,0.8437892338561545,0.5918742267268206,-0.5949008498583569,0.0,0.7033087229969921,0.0,-0.380952380952381,0
Kepler-177 c,Kepler-177,7.48,0.66732205,196.050555,,49.41117582,0.2701,545.0,1.33,6220.0,-0.02687,-0.1,G0 V,0.5438531943780625,1.0,2.6634682711102258,False,False,False,True,False,False,False,4.080645161290322,0.0,1.2548664727141856,0.8313233437894447,-0.7535410764872521,0.0,0.7033087229969921,0.0,-0.380952380952381,0
Kepler-1770 b,Kepler-1770,2.6,0.23195686,196.050555,,16.841896,0.122,681.0,1.33,5526.0,-0.02687,-0.02,G0 V,0.6403097928685594,1.0,1.1166850912681023,False,False,False,True,False,False,False,0.14516129032258074,0.0,0.18842631948701208,0.0909806666083457,-0.36827195467422097,0.0,-0.05578342904019688,0.0,0.0,0
Kepler-1771 b,Kepler-1771,2.51,0.22392759,196.050555,,88.6440015,0.3815,391.0,1.33,5661.0,-0.02687,-0.02,G0 V,0.7801115716170188,1.0,3.550125492507618,False,False,False,True,False,False,False,0.07258064516129019,0.0,2.539496064186503,1.3882050064361322,-1.1898016997167138,0.0,0.0918785890073831,0.0,0.0,0
Kepler-1772 b,Kepler-1772,2.69,0.23998614,196.050555,,3.215106337,0.044,1779.0,1.33,5779.0,-0.02687,-0.32,G0 V,0.4239453811701734,1.0,0.13231224373893632,False,False,False,True,False,False,False,0.21774193548387094,0.0,-0.25776578965751806,-0.29893647599885026,2.7422096317280453,0.0,0.2209461307082308,0.0,-1.4285714285714286,0
Kepler-1773 b,Kepler-1773,3.44,0.30689677,196.050555,,40.80957343,0.2489,623.0,1.33,6183.0,-0.02687,0.26,G0 V,0.6234090451383845,1.0,2.412112170868959,False,False,False,True,False,False,False,0.8225806451612901,0.0,0.9732178080373005,0.7253458640038991,-0.5325779036827195,0.0,0.6628383921246924,0.0,1.3333333333333335,0
Kepler-1774 b,Kepler-1774,3.17,0.28280894,196.050555,,59.7711433,0.3096,522.0,1.33,6214.0,-0.02687,-0.02,G0 V,0.675835991989137,1.0,2.9706783264312593,False,False,False,True,False,False,False,0.6048387096774193,0.0,1.5940905933536371,1.0287813839559092,-0.8186968838526912,0.0,0.6967459666393219,0.0,0.0,0
Kepler-1775 b,Kepler-1775,2.21,0.19716333,196.050555,,85.6535849,0.3897,430.0,1.33,6092.0,-0.02687,-0.06,G0 V,0.7766745339485132,1.0,3.5374517895495092,False,False,False,True,False,False,False,-0.16935483870967735,0.0,2.4415786292680086,1.4291962957871451,-1.0793201133144477,0.0,0.5633032540333607,0.0,-0.19047619047619047,0
Kepler-1776 b,Kepler-1776,2.2,0.19627119,196.050555,,35.01198785,0.2142,608.0,1.33,6345.0,-0.02687,-0.3,G0 V,0.6905053509320412,1.0,2.1400153148470293,False,False,False,True,False,False,False,-0.17741935483870944,0.0,0.7833831513162096,0.5518827249209542,-0.5750708215297451,0.0,0.8400328137817884,0.0,-1.3333333333333333,0
Kepler-1777 b,Kepler-1777,4.27,0.38094454,196.050555,,12.18416331,0.1099,1139.0,1.33,6292.0,-0.02687,-0.16,G0 V,0.46696757617959145,1.0,0.8497403954407198,False,False,False,True,False,False,False,1.4919354838709673,0.0,0.035914713732543395,0.030493520126972987,0.9291784702549575,0.0,0.7820617992890347,0.0,-0.6666666666666667,0
Kepler-1778 b,Kepler-1778,2.92,0.2605054,196.050555,,10.08746035,0.0975,955.0,1.33,6343.0,-0.02687,0.07,G0 V,0.5470046200909854,1.0,0.6848767668386303,False,False,False,True,False,False,False,0.4032258064516128,0.0,-0.03273919075327794,-0.03149330767211967,0.40793201133144474,0.0,0.8378452283292316,0.0,0.42857142857142866,0
Kepler-1779 b,Kepler-1779,2.5,0.22303545,196.050555,,16.34356447,0.1218,646.0,1.33,5637.0,-0.02687,-0.18,G0 V,0.6583011381796846,1.0,1.095489468552372,False,False,False,True,False,False,False,0.0645161290322581,0.0,0.17210907955575683,0.08998087906319907,-0.46742209631728043,0.0,0.06562756357670221,0.0,-0.761904761904762,0
Kepler-178 b,Kepler-178,2.88,0.25693683,196.050555,,9.57665962,0.0848,846.0,1.33,5386.0,-0.02687,0.18,G0 V,0.5762149891066171,1.0,0.5944867997708796,False,False,False,True,False,False,False,0.37096774193548376,0.0,-0.04946471897436078,-0.09497981678893236,0.09915014164305949,0.0,-0.20891441071916872,0.0,0.9523809523809523,0
Kepler-178 c,Kepler-178,2.94,0.26228968,196.050555,,20.55280793,0.1399,683.0,1.33,5675.0,-0.02687,-0.18,G0 V,0.6233627778359522,1.0,1.3546328407876511,False,False,False,True,False,False,False,0.4193548387096774,0.0,0.3099354688791201,0.18046165189897143,-0.3626062322946176,0.0,0.10719168717528028,0.0,-0.761904761904762,0
Kepler-178 d,Kepler-178,3.43,0.30600463,196.050555,,96.6781926,0.3926,408.0,1.33,5675.0,-0.02687,-0.18,G0 V,0.720441251916876,1.0,3.6624291696011273,False,False,False,True,False,False,False,0.8145161290322581,0.0,2.802565558970941,1.4436932151917716,-1.141643059490085,0.0,0.10719168717528028,0.0,-0.761904761904762,0
Kepler-1780 b,Kepler-1780,3.21,0.28637751,196.050555,,109.4449666,0.423,328.0,1.33,5508.0,-0.02687,-0.28,G0 V,0.780321367019596,1.0,3.856409251741976,False,False,False,True,False,False,False,0.6370967741935483,0.0,3.2205975356072822,1.5956609220540634,-1.368271954674221,0.0,-0.07547169811320754,0.0,-1.2380952380952381,0
Kepler-1781 b,Kepler-1781,2.5,0.22303545,196.050555,,4.887533,0.054,897.0,1.33,5394.0,-0.02687,-0.02,G0 V,0.5795899780994618,1.0,0.23422336841400004,False,False,False,True,False,False,False,0.0645161290322581,0.0,-0.20300427952870947,-0.24894709874151744,0.24362606232294617,0.0,-0.20016406890894176,0.0,0.0,0
Kepler-1782 b,Kepler-1782,2.24,0.19983976,196.050555,,5.756245244,0.0582,773.0,1.33,4931.0,-0.02687,-0.02,G0 V,0.6285741533780914,1.0,0.2889413840865295,False,False,False,True,False,False,False,-0.14516129032258038,0.0,-0.17455938840057397,-0.22795156029343763,-0.10764872521246459,0.0,-0.7065901011758272,0.0,0.0,0
Kepler-1783 b,Kepler-1783,2.38,0.21232974,196.050555,,8.27744313,0.077,1088.0,1.33,5129.0,-0.02687,-0.16,G0 V,0.5404026321478298,1.0,0.4930870948105118,False,False,False,True,False,False,False,-0.03225806451612905,0.0,-0.09200593082578297,-0.13397153104965195,0.7847025495750708,0.0,-0.49001914137270985,0.0,-0.6666666666666667,0
Kepler-1784 b,Kepler-1784,3.2,0.28548537,196.050555,,13.59056583,0.1072,724.0,1.33,5442.0,-0.02687,0.1,G0 V,0.5987175042124288,1.0,0.8989039162000286,False,False,False,True,False,False,False,0.6290322580645162,0.0,0.08196559748610013,0.016996388267493157,-0.24645892351274787,0.0,-0.14766201804757997,0.0,0.5714285714285715,0
Kepler-1785 b,Kepler-1785,3.72,0.33187674,196.050555,,19.58557219,0.1382,668.0,1.33,5971.0,-0.02687,-0.38,G0 V,0.5970368474718114,1.0,1.3101490279012413,False,False,False,True,False,False,False,1.0483870967741935,0.0,0.27826454964255226,0.17196345776522481,-0.40509915014164305,0.0,0.4309543341536779,0.0,-1.7142857142857142,0
Kepler-1786 b,Kepler-1786,3.55,0.31671033,196.050555,,78.5461106,0.3659,501.0,1.33,5808.0,-0.02687,0.14,G0 V,0.6685749994281094,1.0,3.392493676355881,False,False,False,True,False,False,False,0.9112903225806449,0.0,2.208853311930912,1.310221577914693,-0.8781869688385269,0.0,0.2526661197703035,0.0,0.761904761904762,0
Kepler-1787 b,Kepler-1787,2.14,0.19091834,196.050555,,39.3134832,0.227,540.0,1.33,6060.0,-0.02687,-0.22,G0 V,0.7241831198255371,1.0,2.294972257395367,False,False,False,True,False,False,False,-0.22580645161290303,0.0,0.9242302128881095,0.6158691278103403,-0.7677053824362606,0.0,0.5283018867924528,0.0,-0.9523809523809524,0
Kepler-1788 b,Kepler-1788,1.97,0.17575193,196.050555,,2.800118124,0.0343,956.0,1.33,4786.0,-0.02687,-0.2,G0 V,0.5917729175914515,1.0,0.09170738083233579,False,False,False,True,False,False,False,-0.3629032258064515,0.0,-0.27135405737191265,-0.3474261719384631,0.41076487252124644,0.0,-0.8651900464861909,0.0,-0.8571428571428573,0
Kepler-1789 b,Kepler-1789,3.24,0.28905394,196.050555,,80.2321467,0.3543,380.0,1.33,5436.0,-0.02687,0.12,G0 V,0.7457013010892982,1.0,3.381887118712295,False,False,False,True,False,False,False,0.6612903225806452,0.0,2.264060445977714,1.252233900296187,-1.2209631728045325,0.0,-0.1542247744052502,0.0,0.6666666666666666,0
Kepler-179 b,Kepler-179,1.58,0.1409584,196.050555,,2.735903375,0.0361,1072.0,1.33,5294.0,-0.02687,-0.16,G0 V,0.5873062806602434,1.0,0.09418783369813331,False,False,False,True,False,False,False,-0.6774193548387094,0.0,-0.27345668865947814,-0.3384280840321432,0.7393767705382436,0.0,-0.30954334153677876,0.0,-0.6666666666666667,0
Kepler-179 c,Kepler-179,2.26,0.20162404,196.050555,,6.400147394,0.0637,807.0,1.33,5294.0,-0.02687,-0.16,G0 V,0.6169727851754806,1.0,0.3419496289941481,False,False,False,True,False,False,False,-0.1290322580645162,0.0,-0.15347562138747495,-0.20045740280190458,-0.0113314447592068,0.0,-0.30954334153677876,0.0,-0.6666666666666667,0
Kepler-1790 b,Kepler-1790,2.02,0.18021264,196.050555,,31.5888952,0.2039,606.0,1.33,6108.0,-0.02687,0.07,G0 V,0.7028328081289911,1.0,2.0070019869234463,False,False,False,True,False,False,False,-0.3225806451612902,0.0,0.6712982826807321,0.5003936663459014,-0.5807365439093485,0.0,0.5808039376538146,0.0,0.42857142857142866,0
Kepler-1791 b,Kepler-1791,2.53,0.22571187,196.050555,,7.72085047,0.0761,1021.0,1.33,5887.0,-0.02687,-0.06,G0 V,0.5482025804186444,1.0,0.46219618076343,False,False,False,True,False,False,False,0.08870967741935472,0.0,-0.11023085826955842,-0.1384705750028119,0.5949008498583569,0.0,0.3390757451462948,0.0,-0.19047619047619047,0
Kepler-1792 b,Kepler-1792,3.02,0.26942682,196.050555,,4.19577385,0.0488,1047.0,1.33,5229.0,-0.02687,0.32,G0 V,0.5227363187446473,1.0,0.18627520073346632,False,False,False,True,False,False,False,0.4838709677419355,0.0,-0.22565506388745,-0.2749415749153305,0.6685552407932012,0.0,-0.3806398687448728,0.0,1.6190476190476193,0
Kepler-1793 b,Kepler-1793,2.91,0.25961326,196.050555,,8.77995434,0.0786,714.0,1.33,5189.0,-0.02687,-0.06,G0 V,0.6143063018134821,1.0,0.5247903087567471,False,False,False,True,False,False,False,0.39516129032258074,0.0,-0.07555183252356353,-0.12597323068847868,-0.2747875354107649,0.0,-0.42439157779600767,0.0,-0.19047619047619047,0
Kepler-1794 b,Kepler-1794,1.94,0.17307551,196.050555,,9.76293284,0.0821,703.0,1.33,5052.0,-0.02687,0.02,G0 V,0.6702567295089947,1.0,0.5886400707388574,False,False,False,True,False,False,False,-0.3870967741935483,0.0,-0.04336543638730972,-0.10847694864841219,-0.3059490084985836,0.0,-0.5742411812961444,0.0,0.1904761904761905,0
Kepler-1795 b,Kepler-1795,1.91,0.17039908,196.050555,,13.36020599,0.1004,525.0,1.33,4491.0,-0.02687,0.28,G0 V,0.7473286529522868,1.0,0.8507339565540036,False,False,False,True,False,False,False,-0.4112903225806451,0.0,0.07442275391004634,-0.016996388267493157,-0.8101983002832861,0.0,-1.18785890073831,0.0,1.4285714285714288,0
Kepler-1796 b,Kepler-1796,2.21,0.19716333,196.050555,,29.4557154,0.1879,598.0,1.33,6036.0,-0.02687,-0.16,G0 V,0.6940465535184832,1.0,1.8771308655211167,False,False,False,True,False,False,False,-0.16935483870967735,0.0,0.6014499898923804,0.420410662734169,-0.603399433427762,0.0,0.5020508613617719,0.0,-0.6666666666666667,0
Kepler-1797 b,Kepler-1797,2.95,0.26318183,196.050555,,23.3594822,0.1637,684.0,1.33,6244.0,-0.02687,-0.2,G0 V,0.6225696617711464,1.0,1.5735925215831428,False,False,False,True,False,False,False,0.4274193548387098,0.0,0.4018364920242356,0.29943636977142357,-0.3597733711048159,0.0,0.7295597484276729,0.0,-0.8571428571428573,0
Kepler-1798 b,Kepler-1798,2.08,0.18556549,196.050555,,16.85593514,0.1067,403.0,1.33,3972.0,-0.02687,-0.1,G0 V,0.8021615993817226,1.0,1.0290936645110125,False,False,False,True,False,False,False,-0.2741935483870966,0.0,0.1888860134899352,0.014496919404626515,-1.1558073654390935,0.0,-1.7555373256767843,0.0,-0.380952380952381,0
Kepler-1799 b,Kepler-1799,2.67,0.23820186,196.050555,,11.92976844,0.1028,770.0,1.33,5831.0,-0.02687,-0.02,G0 V,0.6075610400290837,1.0,0.800377035947437,False,False,False,True,False,False,False,0.2016129032258064,0.0,0.027584873292644856,-0.004998937725733286,-0.11614730878186968,0.0,0.277823352474706,0.0,0.0,0
Kepler-18 b,Kepler-18,2.0,0.178,6.9,0.022,3.504725,0.0447,811.0,4.9,5345.0,-0.031,0.19,G0 V,0.6305307254125458,1.0,0.1455375855388861,False,False,False,True,False,False,False,-0.3387096774193547,-189.150555,-0.2482825903649901,-0.29543721959083696,0.0,3.5700000000000003,-0.2537599124965819,-0.004129999999999998,1.0,0
Kepler-18 c,Kepler-18,4.91,0.43804161,196.050555,,7.641567589,0.0729,899.0,1.33,5356.0,-0.02687,0.2,G0 V,0.4987535624042458,1.0,0.4428060281454516,False,False,False,True,False,False,False,2.008064516129032,0.0,-0.11282687661043717,-0.1544671757251584,0.24929178470254956,0.0,-0.2417281925075198,0.0,1.0476190476190477,0
